PCSK2|Alpha_cells
UCP2|Alpha_cells
ARX|Alpha_cells
CHGA|Alpha_cells
IRX2|Alpha_cells
MAFB|Beta_cells
SLC2A2|Beta_cells
RIMS1|Beta_cells
EFNA5|Beta_cells
IAPP|Beta_cells
G6PC2|Beta_cells
HOPX|Beta_cells
NKX6-2|Beta_cells
JPH3|Beta_cells
NKX2-2|Beta_cells
NPTX2|Beta_cells
SYT13|Beta_cells
SLC30A8|Beta_cells
NKX6-1|Beta_cells
ADCYAP1|Beta_cells
SMAD9|Beta_cells
PCSK1|Beta_cells
LMX1A|Beta_cells
PFKFB2|Beta_cells
NPY|Beta_cells
SCGB2A1|Beta_cells
HAMP|Beta_cells
ISL1|Beta_cells
PAX4|Beta_cells
FFAR2|Beta_cells
SIX2|Beta_cells
PAX6|Beta_cells
IGF2|Beta_cells
NEUROD1|Beta_cells
PIR|Beta_cells
FXYD2|Beta_cells
SH3GL2|Beta_cells
SCGN|Beta_cells
INS|Beta_cells
SIX3|Beta_cells
PDX1|Beta_cells
BMP5|Beta_cells
GJD2|Beta_cells
MAFA|Beta_cells
CD40|Beta_cells
CASR|Beta_cells
TGFBR3|Beta_cells
PCSK2|Beta_cells
EDARADD|Beta_cells
NTRK1|Beta_cells
GCGR|Beta_cells
EZH1|Beta_cells
SST|Delta_cells
MS4A8|Delta_cells
IAPP|Delta_cells
GPC5-AS1|Delta_cells
POU3F1|Delta_cells
KCNK16|Delta_cells
EDN3|Delta_cells
GABRB3|Delta_cells
RESP18|Delta_cells
NPTX2|Delta_cells
PCSK1|Delta_cells
GABRG2|Delta_cells
BCHE|Delta_cells
FRZB|Delta_cells
LCORL|Delta_cells
PRG4|Delta_cells
ISL1|Delta_cells
PAX4|Delta_cells
UNC5B|Delta_cells
FXYD2|Delta_cells
SCGN|Delta_cells
PDX1|Delta_cells
CASR|Delta_cells
EHF|Delta_cells
HHEX|Delta_cells
ETV1|Delta_cells
LEPR|Delta_cells
BHLHE41|Delta_cells
UCP2|Delta_cells
FFAR4|Delta_cells
BAIAP3|Delta_cells
RBP4|Delta_cells
PCSK9|Delta_cells
CLDN10|Ductal_cells
KRT20|Ductal_cells
DEFB1|Ductal_cells
TFF2|Ductal_cells
ONECUT1|Ductal_cells
MUC1|Ductal_cells
SPP1|Ductal_cells
GDF15|Ductal_cells
PDLIM3|Ductal_cells
SERPING1|Ductal_cells
CFB|Ductal_cells
PIGR|Ductal_cells
SERPINA5|Ductal_cells
CFTR|Ductal_cells
MMP7|Ductal_cells
PERP|Ductal_cells
PDX1|Ductal_cells
LGALS4|Ductal_cells
CLDN1|Ductal_cells
AMBP|Ductal_cells
KRT19|Ductal_cells
AKR1C3|Ductal_cells
HNF1B|Ductal_cells
TSPAN8|Ductal_cells
HHEX|Ductal_cells
TFF1|Ductal_cells
WFDC2|Ductal_cells
AQP1|Ductal_cells
ANXA4|Ductal_cells
ALDH1A3|Ductal_cells
SLPI|Ductal_cells
CDH5|Endothelial_cells
ENG|Endothelial_cells
SELE|Endothelial_cells
PECAM1|Endothelial_cells
VWF|Endothelial_cells
PDPN|Endothelial_cells
A2M|Endothelial_cells
KDR|Endothelial_cells
CD34|Endothelial_cells
MCAM|Endothelial_cells
OPRK1|Epsilon_cells
ASGR1|Epsilon_cells
PCSK6|Epsilon_cells
COX6A2|Epsilon_cells
PHGR1|Epsilon_cells
ELOVL2|Epsilon_cells
THSD4|Epsilon_cells
EYA4|Epsilon_cells
ADAMTS6|Epsilon_cells
BHMT|Epsilon_cells
HMGCS2|Epsilon_cells
COL22A1|Epsilon_cells
BMP4|Epsilon_cells
PTGER4|Epsilon_cells
MYO1A|Epsilon_cells
COL12A1|Epsilon_cells
GHRL|Epsilon_cells
HRH2|Epsilon_cells
NPY1R|Epsilon_cells
FAM124A|Epsilon_cells
ITGA4|Epsilon_cells
CD109|Epsilon_cells
AFF3|Epsilon_cells
XYLB|Epsilon_cells
ANXA13|Epsilon_cells
CORIN|Epsilon_cells
SLC7A9|Epsilon_cells
ARX|Epsilon_cells
TM4SF5|Epsilon_cells
SLC6A16|Epsilon_cells
OLFML3|Epsilon_cells
CHN2|Gamma_(PP)_cells
LMO3|Gamma_(PP)_cells
SERTM1|Gamma_(PP)_cells
GPC5-AS1|Gamma_(PP)_cells
MEIS1|Gamma_(PP)_cells
ABCC9|Gamma_(PP)_cells
EGR3|Gamma_(PP)_cells
CARTPT|Gamma_(PP)_cells
SCGB2A1|Gamma_(PP)_cells
ZNF503|Gamma_(PP)_cells
ISL1|Gamma_(PP)_cells
CMTM8|Gamma_(PP)_cells
PPY|Gamma_(PP)_cells
NEUROD1|Gamma_(PP)_cells
PAX6|Gamma_(PP)_cells
THSD7A|Gamma_(PP)_cells
FXYD2|Gamma_(PP)_cells
SCGN|Gamma_(PP)_cells
SEMA3E|Gamma_(PP)_cells
PXK|Gamma_(PP)_cells
APOBEC2|Gamma_(PP)_cells
ETV1|Gamma_(PP)_cells
PTGFR|Gamma_(PP)_cells
SLITRK6|Gamma_(PP)_cells
ARX|Gamma_(PP)_cells
ENTPD2|Gamma_(PP)_cells
AQP3|Gamma_(PP)_cells
ITGAM|Immune_system_cells
CD163|Immune_system_cells
CCR7|Immune_system_cells
FOXP3|Immune_system_cells
IL2RA|Immune_system_cells
ISG20|Immune_system_cells
CD8A|Immune_system_cells
IL7R|Immune_system_cells
CD4|Immune_system_cells
MS4A1|Immune_system_cells
CD3G|Immune_system_cells
CD14|Immune_system_cells
CD19|Immune_system_cells
IGKC|Immune_system_cells
IGLC3|Immune_system_cells
MRC1|Immune_system_cells
CD68|Immune_system_cells
MS4A7|Immune_system_cells
CD38|Immune_system_cells
CD27|Immune_system_cells
CD3D|Immune_system_cells
CD3E|Immune_system_cells
CTLA4|Immune_system_cells
CD7|Immune_system_cells
IGLC2|Immune_system_cells
CD79A|Immune_system_cells
SELL|Immune_system_cells
CYTIP|Immune_system_cells
IGHD|Immune_system_cells
KIT|Mast_cells
TPSB2|Mast_cells
FCER2|Mast_cells
IL2RA|Mast_cells
ISG20|Mast_cells
ENPP3|Mast_cells
CD9|Mast_cells
FCER1A|Mast_cells
SLC18A2|Mast_cells
NT5E|Mesenchymal_cells
KIT|Mesenchymal_cells
ENG|Mesenchymal_cells
ITGB1|Mesenchymal_cells
THY1|Mesenchymal_cells
ALCAM|Mesenchymal_cells
CXCR4|Pancreatic_progenitor_cells
RPL23A|Pancreatic_progenitor_cells
CTNNB1|Pancreatic_progenitor_cells
PTF1A|Pancreatic_progenitor_cells
NEUROG3|Pancreatic_progenitor_cells
MFNG|Pancreatic_progenitor_cells
PDX1|Pancreatic_progenitor_cells
NKX2-2|Pancreatic_progenitor_cells
EPAS1|Pancreatic_progenitor_cells
ARX|Pancreatic_progenitor_cells
ONECUT1|Pancreatic_progenitor_cells
YAP1|Pancreatic_progenitor_cells
RGS16|Pancreatic_progenitor_cells
ISL1|Pancreatic_progenitor_cells
SOX9|Pancreatic_progenitor_cells
RGS5|Pancreatic_stellate_cells
SPON2|Pancreatic_stellate_cells
INHBA|Pancreatic_stellate_cells
DYNLT1|Pancreatic_stellate_cells
GEM|Pancreatic_stellate_cells
PDGFRB|Pancreatic_stellate_cells
MMP14|Pancreatic_stellate_cells
NDUFA4L2|Pancreatic_stellate_cells
PDGFRA|Pancreatic_stellate_cells
KRT10|Pancreatic_stellate_cells
TIMP1|Pancreatic_stellate_cells
CYGB|Pancreatic_stellate_cells
TGFB1|Pancreatic_stellate_cells
CCN2|Pancreatic_stellate_cells
MPZ|Peri-islet_Schwann_cells
EGFL8|Peri-islet_Schwann_cells
LRRTM1|Peri-islet_Schwann_cells
GFRA1|Peri-islet_Schwann_cells
NGFR|Peri-islet_Schwann_cells
GULP1|Peri-islet_Schwann_cells
OLFML2A|Peri-islet_Schwann_cells
SLITRK6|Peri-islet_Schwann_cells
PNLIPRP1|Peri-islet_Schwann_cells
VGLL3|Peri-islet_Schwann_cells
SEMA3B|Peri-islet_Schwann_cells
INSC|Peri-islet_Schwann_cells
SLITRK2|Peri-islet_Schwann_cells
GFRA3|Peri-islet_Schwann_cells
FIGN|Peri-islet_Schwann_cells
GFRA2|Peri-islet_Schwann_cells
CD44|Cancer_stem_cells
FLOT2|Cancer_stem_cells
CD24|Cancer_stem_cells
CXCL1|Cholangiocytes
KCNN2|Cholangiocytes
LGALS2|Cholangiocytes
SSTR2|Cholangiocytes
DEFB1|Cholangiocytes
TFF2|Cholangiocytes
ONECUT2|Cholangiocytes
SPP1|Cholangiocytes
ALPL|Cholangiocytes
AGR2|Cholangiocytes
LCN2|Cholangiocytes
PIGR|Cholangiocytes
TACSTD2|Cholangiocytes
CXCL6|Cholangiocytes
FXYD2|Cholangiocytes
CLDN4|Cholangiocytes
CFTR|Cholangiocytes
GGT1|Cholangiocytes
MMP7|Cholangiocytes
SCGB3A1|Cholangiocytes
LGALS4|Cholangiocytes
ALB|Cholangiocytes
GGT6|Cholangiocytes
KRT19|Cholangiocytes
ELF3|Cholangiocytes
HNF1B|Cholangiocytes
SOX9|Cholangiocytes
KRT8|Cholangiocytes
TFF1|Cholangiocytes
CD24|Cholangiocytes
ITGB4|Cholangiocytes
KRT7|Cholangiocytes
JAG1|Cholangiocytes
AQP1|Cholangiocytes
EPCAM|Cholangiocytes
AQP4|Cholangiocytes
TFF3|Cholangiocytes
SLC4A2|Cholangiocytes
GGT7|Cholangiocytes
MUC5B|Cholangiocytes
GPBAR1|Cholangiocytes
STRN3|Endothelial_cell
CLEC4M|Endothelial_cell
STAB1|Endothelial_cell
ATP10D|Endothelial_cell
MFN1|Endothelial_cell
ZNF286B|Endothelial_cell
IL33|Endothelial_cell
FCN3|Endothelial_cell
GNG11|Endothelial_cell
APPBP2|Endothelial_cell
HYI|Endothelial_cell
CTSL|Endothelial_cell
EFNB2|Endothelial_cell
MRC1|Endothelial_cell
CCL14|Endothelial_cell
RASGEF1B|Endothelial_cell
TRAPPC11|Endothelial_cell
CLEC4G|Endothelial_cell
CLEC1B|Endothelial_cell
TCF12|Endothelial_cell
HES1|Endothelial_cell
CRHBP|Endothelial_cell
F8|Endothelial_cell
RASGRP3|Endothelial_cell
SECISBP2L|Endothelial_cell
LDB2|Endothelial_cell
CHD4|Endothelial_cell
CDC73|Endothelial_cell
TEX264|Endothelial_cell
MCM3AP|Endothelial_cell
OIT3|Endothelial_cell
FCN2|Endothelial_cell
CLEC2B|Endothelial_cell
CD4|Endothelial_cell
VWF|Endothelial_cell
RELN|Endothelial_cell
BNIP1|Endothelial_cell
ARGLU1|Endothelial_cell
BTNL9|Endothelial_cell
DLC1|Endothelial_cell
IL1R1|Endothelial_cell
MPZL3|Endothelial_cell
DLG1|Endothelial_cell
CD34|Endothelial_cell
MEF2C|Endothelial_cell
DNASE1L3|Endothelial_cell
KLHL28|Endothelial_cell
MCAM|Endothelial_cell
MGAT5|Endothelial_cell
GBP4|Endothelial_cell
DIPK2A|Endothelial_cell
PECAM1|Endothelial_cell
GGA2|Endothelial_cell
DLK1|Endothelial_cell
FILIP1|Endothelial_cell
TFRC|Endothelial_cell
CRBN|Endothelial_cell
KDR|Endothelial_cell
FXYD6|Endothelial_cell
PPWD1|Endothelial_cell
BST2|Endothelial_cell
RIN2|Endothelial_cell
FOSB|Endothelial_cell
PTPRC|Endothelial_cell
DUSP5|Endothelial_cell
USP48|Endothelial_cell
DOCK1|Endothelial_cell
STAB2|Endothelial_cell
CCDC85B|Endothelial_cell
ENG|Endothelial_cell
KIF1B|Endothelial_cell
FLT1|Endothelial_cell
PIK3C2A|Endothelial_cell
TSPAN7|Endothelial_cell
CDKL1|Endothelial_cell
DCLRE1C|Endothelial_cell
C11ORF96|Endothelial_cell
CD34|Hematopoietic_cell
PTPRC|Hematopoietic_cell
RGS5|Hepatic_stellate_cells
NGFR|Hepatic_stellate_cells
MYL9|Hepatic_stellate_cells
PDGFRA|Hepatic_stellate_cells
MEG3|Hepatic_stellate_cells
CYGB|Hepatic_stellate_cells
CCL2|Hepatic_stellate_cells
GFAP|Hepatic_stellate_cells
ACTA2|Hepatic_stellate_cells
FAP|Hepatic_stellate_cells
TAGLN|Hepatic_stellate_cells
COL3A1|Hepatic_stellate_cells
DCN|Hepatic_stellate_cells
TPM2|Hepatic_stellate_cells
SEMA7A|Hepatic_stellate_cells
DES|Hepatic_stellate_cells
NR1H4|Hepatic_stellate_cells
IGFBP6|Hepatic_stellate_cells
RELN|Hepatic_stellate_cells
PPARG|Hepatic_stellate_cells
WT1|Hepatic_stellate_cells
SPARC|Hepatic_stellate_cells
ALB|Hepatic_stellate_cells
FOXF1|Hepatic_stellate_cells
CCN2|Hepatic_stellate_cells
SLC8A1|Hepatic_stellate_cells
COL1A1|Hepatic_stellate_cells
HGF|Hepatic_stellate_cells
RBP1|Hepatic_stellate_cells
MYB|Hepatic_stellate_cells
PPARA|Hepatic_stellate_cells
VEGFA|Hepatic_stellate_cells
COLEC11|Hepatic_stellate_cells
BGN|Hepatic_stellate_cells
TIMP1|Hepatic_stellate_cells
IGFBP7|Hepatic_stellate_cells
COL1A2|Hepatic_stellate_cells
IGFBP3|Hepatic_stellate_cells
VCL|Hepatic_stellate_cells
CCN1|Hepatic_stellate_cells
SYP|Hepatic_stellate_cells
FGF10|Hepatic_stellate_cells
OLFML3|Hepatic_stellate_cells
HNF4A|Hepatoblasts
KRT8|Hepatoblasts
HHEX|Hepatoblasts
MET|Hepatoblasts
KRT18|Hepatoblasts
GGT1|Hepatoblasts
FOXM1|Hepatoblasts
PROX1|Hepatoblasts
CEBPA|Hepatoblasts
KRT14|Hepatoblasts
DLK1|Hepatoblasts
SMAD5|Hepatoblasts
CDH1|Hepatoblasts
ALB|Hepatoblasts
MAP2K4|Hepatoblasts
AFP|Hepatoblasts
HNF1B|Hepatoblasts
ASGR1|Hepatocytes
OTC|Hepatocytes
ASS1|Hepatocytes
DEFB1|Hepatocytes
FST|Hepatocytes
MSMO1|Hepatocytes
APOC3|Hepatocytes
AQP9|Hepatocytes
APOA1|Hepatocytes
A1CF|Hepatocytes
VDR|Hepatocytes
CEBPA|Hepatocytes
ABCC3|Hepatocytes
EPPK1|Hepatocytes
CYP1A2|Hepatocytes
GPAT4|Hepatocytes
TM4SF4|Hepatocytes
MASP2|Hepatocytes
NOS2|Hepatocytes
CD3G|Hepatocytes
SCD|Hepatocytes
SDC2|Hepatocytes
APOH|Hepatocytes
SEC16B|Hepatocytes
SERPINA1|Hepatocytes
TKFC|Hepatocytes
RHOB|Hepatocytes
TM7SF2|Hepatocytes
GLUL|Hepatocytes
AQP3|Hepatocytes
HAL|Hepatocytes
FOXA2|Hepatocytes
ASL|Hepatocytes
SPTBN1|Hepatocytes
PROX1|Hepatocytes
C1ORF53|Hepatocytes
GHR|Hepatocytes
G0S2|Hepatocytes
SAA4|Hepatocytes
PLSCR1|Hepatocytes
ORM1|Hepatocytes
APOM|Hepatocytes
C4B|Hepatocytes
APOB|Hepatocytes
HNF4A|Hepatocytes
GPC3|Hepatocytes
KRT18|Hepatocytes
HSD11B1|Hepatocytes
WTAP|Hepatocytes
TTC36|Hepatocytes
GSTA2|Hepatocytes
ZHX2|Hepatocytes
ANG|Hepatocytes
OCIAD1|Hepatocytes
CP|Hepatocytes
TMEM97|Hepatocytes
SAT2|Hepatocytes
RND3|Hepatocytes
HMGCS1|Hepatocytes
RPP25L|Hepatocytes
SLBP|Hepatocytes
ATP7B|Hepatocytes
WT1|Hepatocytes
CYP2E1|Hepatocytes
BNIP3|Hepatocytes
ALB|Hepatocytes
SFRP5|Hepatocytes
ENTPD5|Hepatocytes
PAH|Hepatocytes
GRB14|Hepatocytes
ACLY|Hepatocytes
LEPR|Hepatocytes
CPS1|Hepatocytes
TFR2|Hepatocytes
ANXA13|Hepatocytes
ALDH6A1|Hepatocytes
GCK|Hepatocytes
MRPS18C|Hepatocytes
AKR1C1|Hepatocytes
FGFR4|Hepatocytes
APOA5|Hepatocytes
PHLDA1|Hepatocytes
ATIC|Hepatocytes
APOA2|Hepatocytes
SAMD5|Hepatocytes
HAMP|Hepatocytes
EID2|Hepatocytes
PON3|Hepatocytes
CRP|Hepatocytes
AR|Hepatocytes
SLC10A1|Hepatocytes
AMBP|Hepatocytes
SERPINH1|Hepatocytes
KRT8|Hepatocytes
GLS2|Hepatocytes
FGL1|Hepatocytes
UCP2|Hepatocytes
AHR|Hepatocytes
AZGP1|Hepatocytes
G6PC|Hepatocytes
PRRG4|Hepatocytes
TM4SF5|Hepatocytes
PCK1|Hepatocytes
SLC2A2|Hepatocytes
FOXA1|Hepatocytes
SERPINA6|Hepatocytes
TTR|Hepatocytes
FGG|Hepatocytes
KIF13B|Hepatocytes
NNT|Hepatocytes
EPB41L4B|Hepatocytes
SULT1A1|Hepatocytes
BCHE|Hepatocytes
CDH1|Hepatocytes
ARG1|Hepatocytes
GC|Hepatocytes
TP53INP2|Hepatocytes
CTNNB1|Hepatocytes
ACSS2|Hepatocytes
LIPC|Hepatocytes
ACADM|Hepatocytes
FOSL1|Hepatocytes
GJB2|Hepatocytes
TAT|Hepatocytes
MCC|Hepatocytes
LRP5|Hepatocytes
ACAT2|Hepatocytes
HHEX|Hepatocytes
RCAN1|Hepatocytes
FGB|Hepatocytes
FGA|Hepatocytes
FOXA3|Hepatocytes
SLPI|Hepatocytes
AFP|Hepatocytes
IGD|Immune_system_cells
CD56|Immune_system_cells
CD33|Immune_system_cells
IL2RA|Immune_system_cells
CD8|Immune_system_cells
CD8A|Immune_system_cells
CD16|Immune_system_cells
CD66B|Immune_system_cells
CD4|Immune_system_cells
MS4A1|Immune_system_cells
CD3G|Immune_system_cells
CD14|Immune_system_cells
CD19|Immune_system_cells
CD123|Immune_system_cells
HLA-DR|Immune_system_cells
CD11B|Immune_system_cells
CD45|Immune_system_cells
CD11C|Immune_system_cells
CD20|Immune_system_cells
CD38|Immune_system_cells
CD3D|Immune_system_cells
CD3E|Immune_system_cells
CD24|Immune_system_cells
CD27|Immune_system_cells
CD42B|Immune_system_cells
CD7|Immune_system_cells
CD15|Immune_system_cells
PTPRC|Immune_system_cells
CD94|Immune_system_cells
DNASE1L3|Kupffer_cells
MMP13|Kupffer_cells
G6PD|Kupffer_cells
CHIT1|Kupffer_cells
PROK2|Kupffer_cells
HFE|Kupffer_cells
CSF1R|Kupffer_cells
TNF|Kupffer_cells
SPIC|Kupffer_cells
CLEC4E|Kupffer_cells
OSM|Kupffer_cells
MSR1|Kupffer_cells
VDR|Kupffer_cells
CD163|Kupffer_cells
GPIHBP1|Kupffer_cells
MARCO|Kupffer_cells
FOLR2|Kupffer_cells
VSIG4|Kupffer_cells
PPARD|Kupffer_cells
IRF7|Kupffer_cells
LYZ|Kupffer_cells
CD14|Kupffer_cells
CLEC4F|Kupffer_cells
MPO|Kupffer_cells
SLC15A3|Kupffer_cells
CD68|Kupffer_cells
TREM1|Kupffer_cells
C1QB|Kupffer_cells
PLTP|Kupffer_cells
CD38|Kupffer_cells
MNDA|Kupffer_cells
CCR5|Kupffer_cells
TIMD4|Kupffer_cells
IL1B|Kupffer_cells
PPARA|Kupffer_cells
ADGRE1|Kupffer_cells
CLEC4G|Kupffer_cells
FTL|Kupffer_cells
SLC11A1|Kupffer_cells
CLEC1B|Kupffer_cells
C1QA|Kupffer_cells
C1QC|Kupffer_cells
SLC40A1|Kupffer_cells
STARD5|Kupffer_cells
KRT19|Liver_progenitor_cell
KRT7|Liver_progenitor_cell
KIT|Mast_cells
TPSB2|Mast_cells
FCER2|Mast_cells
IL2RA|Mast_cells
ISG20|Mast_cells
ENPP3|Mast_cells
CD9|Mast_cells
FCER1A|Mast_cells
SLC18A2|Mast_cells
NT5E|Mesenchymal_stem_cell
ENG|Mesenchymal_stem_cell
ITGB1|Mesenchymal_stem_cell
THY1|Mesenchymal_stem_cell
CD44|Mesenchymal_stem_cell
CD14|Monocytes
FCGR3A|Monocytes
ELANE1|Monocytes
FCGR3B|Monocytes
EPCAM|Cancer_stem_cells
THY1|Cancer_stem_cells
POU5F1|Cancer_stem_cells
CD44|Cancer_stem_cells
PROM1|Cancer_stem_cells
ANPEP|Cancer_stem_cells
PAX6|Muller_cells
PRSS56|Muller_cells
RGR|Muller_cells
CA8|Muller_cells
KCNJ2|Muller_cells
APOE|Muller_cells
AQP4|Muller_cells
RLBP1|Muller_cells
ABCA8A|Muller_cells
EDN2|Muller_cells
GLUL|Muller_cells
VIM|Muller_cells
ALDH1A1|Muller_cells
S100B|Astrocytes
PAX2|Astrocytes
SLC1A3|Astrocytes
RLBP1|Astrocytes
GFAP|Astrocytes
PRDX6|Astrocytes
ZIC2|Retinal_ganglion_cells
PAX6|Retinal_ganglion_cells
NMT|Retinal_ganglion_cells
SNCG|Retinal_ganglion_cells
KCNJ2|Retinal_ganglion_cells
GRIA4|Retinal_ganglion_cells
NEFL|Retinal_ganglion_cells
BMP4|Retinal_ganglion_cells
THY1|Retinal_ganglion_cells
POU6F2|Retinal_ganglion_cells
SLC17A6|Retinal_ganglion_cells
NRN1|Retinal_ganglion_cells
POU4F2|Retinal_ganglion_cells
MED1|Retinal_ganglion_cells
CERKL|Retinal_ganglion_cells
GRM3|Retinal_ganglion_cells
PAX6|Retinal_progenitor_cells
KIT|Retinal_progenitor_cells
NEFH|Retinal_progenitor_cells
PDGFRA|Retinal_progenitor_cells
SAG|Retinal_progenitor_cells
LGR5|Retinal_progenitor_cells
SFRP2|Retinal_progenitor_cells
RAX|Retinal_progenitor_cells
SIX3|Retinal_progenitor_cells
FGF15|Retinal_progenitor_cells
HES1|Retinal_progenitor_cells
OG9X|Retinal_progenitor_cells
CALB2|Retinal_progenitor_cells
MSI1|Retinal_progenitor_cells
RHO|Retinal_progenitor_cells
NOTCH1|Retinal_progenitor_cells
SIX6|Retinal_progenitor_cells
SOX9|Retinal_progenitor_cells
RORB|Rod_bipolar_cells
LHX4|Rod_bipolar_cells
RCVRN|Rod_bipolar_cells
CASP7|Rod_bipolar_cells
SEBOX|Rod_bipolar_cells
VSX2|Rod_bipolar_cells
RPA1|Rod_bipolar_cells
GRM3|Rod_bipolar_cells
SLC1A2|Rod_bipolar_cells
PRKCA|Rod_bipolar_cells
PCP4|Rod_bipolar_cells
OG9X|Rod_bipolar_cells
OTX2|Rod_bipolar_cells
VSTM2B|Rod_bipolar_cells
KCNA4|Rod_bipolar_cells
KCNMA1|Rod_bipolar_cells
CAR8|Rod_bipolar_cells
CABP5|Rod_bipolar_cells
GABRA1|Rod_bipolar_cells
LRIT2|Cone_bipolar_cells
GRIA4|Cone_bipolar_cells
MIP|Cone_bipolar_cells
GNB3|Cone_bipolar_cells
VSX1|Cone_bipolar_cells
RCVRN|Cone_bipolar_cells
LHX4|Cone_bipolar_cells
VSX2|Cone_bipolar_cells
ISL1|Cone_bipolar_cells
SLC1A2|Cone_bipolar_cells
TJP2|Cone_bipolar_cells
SCGN|Cone_bipolar_cells
PCP4|Cone_bipolar_cells
GJD2|Cone_bipolar_cells
OTX2|Cone_bipolar_cells
GNAS|Cone_bipolar_cells
CABP5|Cone_bipolar_cells
CAR8|Cone_bipolar_cells
SLC1A7|Cone_bipolar_cells
LHX3|Cone_bipolar_cells
GABRA1|Cone_bipolar_cells
VIP|GABAergic_amacrine_cells
C1QL2|GABAergic_amacrine_cells
PVALB|GABAergic_amacrine_cells
MIP|GABAergic_amacrine_cells
SEMA3D|GABAergic_amacrine_cells
THY1|GABAergic_amacrine_cells
PROX1|GABAergic_amacrine_cells
POU6F2|GABAergic_amacrine_cells
GAD2|GABAergic_amacrine_cells
FRMPD2|GABAergic_amacrine_cells
CALB2|GABAergic_amacrine_cells
NR4A2|GABAergic_amacrine_cells
ISL1|GABAergic_amacrine_cells
GRM3|GABAergic_amacrine_cells
PAX6|GABAergic_amacrine_cells
TJP2|GABAergic_amacrine_cells
RELN|GABAergic_amacrine_cells
GAD1|GABAergic_amacrine_cells
GJD2|GABAergic_amacrine_cells
ZEB2|GABAergic_amacrine_cells
STX1A|GABAergic_amacrine_cells
FUT4|GABAergic_amacrine_cells
GNAS|GABAergic_amacrine_cells
KCNA4|GABAergic_amacrine_cells
KCNMA1|GABAergic_amacrine_cells
TFAP2A|GABAergic_amacrine_cells
NGN2|GABAergic_amacrine_cells
PCP4|GABAergic_amacrine_cells
CRX|Rod_photoreceptor_cells
NRL|Rod_photoreceptor_cells
LRIT2|Rod_photoreceptor_cells
RORB|Rod_photoreceptor_cells
SLC24A1|Rod_photoreceptor_cells
TSPAN10|Rod_photoreceptor_cells
RP1L1|Rod_photoreceptor_cells
ROM1|Rod_photoreceptor_cells
MAF|Rod_photoreceptor_cells
SAMD7|Rod_photoreceptor_cells
FRMPD2|Rod_photoreceptor_cells
LRIT1|Rod_photoreceptor_cells
KCNQ5|Rod_photoreceptor_cells
RP1|Rod_photoreceptor_cells
SAMD11|Rod_photoreceptor_cells
CABP4|Rod_photoreceptor_cells
CACNA1D|Rod_photoreceptor_cells
TTC8|Rod_photoreceptor_cells
PDE6B|Rod_photoreceptor_cells
ARR3|Rod_photoreceptor_cells
GJD2|Rod_photoreceptor_cells
MED1|Rod_photoreceptor_cells
CERKL|Rod_photoreceptor_cells
DYNLRB2|Rod_photoreceptor_cells
KCNA4|Rod_photoreceptor_cells
EDN2|Rod_photoreceptor_cells
RHO|Rod_photoreceptor_cells
PDC|Rod_photoreceptor_cells
GCAP2|Rod_photoreceptor_cells
CRX|Cone_photoreceptor_cells
NRL|Cone_photoreceptor_cells
OPMW|Cone_photoreceptor_cells
GNB3|Cone_photoreceptor_cells
OPN1LW|Cone_photoreceptor_cells
SLC24A1|Cone_photoreceptor_cells
TSPAN10|Cone_photoreceptor_cells
RP1L1|Cone_photoreceptor_cells
ROM1|Cone_photoreceptor_cells
LRIT1|Cone_photoreceptor_cells
KCNQ5|Cone_photoreceptor_cells
RP1|Cone_photoreceptor_cells
CABP4|Cone_photoreceptor_cells
CACNA1D|Cone_photoreceptor_cells
TTC8|Cone_photoreceptor_cells
PDE6B|Cone_photoreceptor_cells
ARR3|Cone_photoreceptor_cells
OPN1SW|Cone_photoreceptor_cells
GJD2|Cone_photoreceptor_cells
MED1|Cone_photoreceptor_cells
OPN1MW|Cone_photoreceptor_cells
THRB|Cone_photoreceptor_cells
EDN2|Cone_photoreceptor_cells
ITGAM|Microglial_cells
CCL4|Microglial_cells
ISYNA1|Microglial_cells
SIGLEC8|Microglial_cells
P2RY12|Microglial_cells
ADORA3|Microglial_cells
TNF|Microglial_cells
CX3CL1|Microglial_cells
PTPRC|Microglial_cells
AIF1|Microglial_cells
BIN1|Microglial_cells
SALL1|Microglial_cells
SLC1A3|Microglial_cells
KLF2|Microglial_cells
SPRY1|Microglial_cells
CX3CR1|Microglial_cells
TAL1|Microglial_cells
NOS2|Microglial_cells
NAV3|Microglial_cells
CD68|Microglial_cells
CD40|Microglial_cells
ADGRE1|Microglial_cells
BHLHE41|Microglial_cells
RHOB|Microglial_cells
ADRB2|Microglial_cells
C1QA|Microglial_cells
TMEM119|Microglial_cells
ZEB2|Horizontal_cells
TFAP2B|Horizontal_cells
LIM1|Horizontal_cells
PROX1|Horizontal_cells
NTRK1|Horizontal_cells
CALB1|Horizontal_cells
LHX1|Horizontal_cells
CALB2|Horizontal_cells
DLG2|Horizontal_cells
LIM2|Horizontal_cells
RCVRN|Horizontal_cells
SYP|Synapses
DLG4|Synapses
HOMER1|Synapses
SLC32A1|Synapses
ANO2|Retinal_pigment_epithelial_cells
CLU|Retinal_pigment_epithelial_cells
IL4|Retinal_pigment_epithelial_cells
EZR|Retinal_pigment_epithelial_cells
SBSPON|Retinal_pigment_epithelial_cells
BMP4|Retinal_pigment_epithelial_cells
KCNJ5|Retinal_pigment_epithelial_cells
